"id","created_at","rows","cols","starting_color","status","winner","draw","original_sequence","canonical_key","source_filename","confiance"
32372,"2026-03-24 17:48:17.369019+01",9,9,"R","FINISHED",NULL,True,"5,6,7,7,6,6,5,5,4,4,7,6,3,2,5,4,6,2,2,4,4,5,5,7,7,3,3,3,6,4,5,6,3,7,5,5,4,4,6,3,3,3,7,6,4,7,7,8,2,2,2,2,2,9,3,2,9,9,9,9,9,9,9,9,8,1,1,1,8,8,1,1,1,1,8,8,1,8,8,8,1","5,4,3,3,4,4,5,5,6,6,3,4,7,8,5,6,4,8,8,6,6,5,5,3,3,7,7,7,4,6,5,4,7,3,5,5,6,6,4,7,7,7,3,4,6,3,3,2,8,8,8,8,8,1,7,8,1,1,1,1,1,1,1,1,2,9,9,9,2,2,9,9,9,9,2,2,9,2,2,2,9","hybrid_minimax_9x9_1774370897331667000_5835",1
32371,"2026-03-24 17:48:17.311622+01",9,9,"R","FINISHED","R",False,"7,5,3,5,6,5,5,6,6,4,7,8,7,7,6,5,8,9,8,6,7,5,8,8,6,5,5,8,6,4,3,2,3,3,3,2,4,8,8,5,6,6,2,2,3,8,7,2,7,7,7,3,3,1,2,2,2,2,3,1,1","3,5,7,5,4,5,5,4,4,6,3,2,3,3,4,5,2,1,2,4,3,5,2,2,4,5,5,2,4,6,7,8,7,7,7,8,6,2,2,5,4,4,8,8,7,2,3,8,3,3,3,7,7,9,8,8,8,8,7,9,9","hybrid_minimax_9x9_1774370897273833800_5834",1
32370,"2026-03-24 17:48:17.258712+01",9,9,"R","FINISHED","R",False,"3,6,3,5,4,6,5,5,5,5,4,4,6,4,7,3,4,7,5,6,7,7,1,2,2","3,6,3,5,4,6,5,5,5,5,4,4,6,4,7,3,4,7,5,6,7,7,1,2,2","hybrid_minimax_9x9_1774370897219694300_5833",1
32369,"2026-03-24 17:48:17.202478+01",9,9,"R","FINISHED","R",False,"7,4,4,4,5,5,6,8,6,5,6,6,5,8,8,6,8,6,6,5,5,8,5,8,5,5,2,3,3,1,9,8,8,6,3,3,1,2,8,1,6,3,9,9,1,4,4,3,7","3,6,6,6,5,5,4,2,4,5,4,4,5,2,2,4,2,4,4,5,5,2,5,2,5,5,8,7,7,9,1,2,2,4,7,7,9,8,2,9,4,7,1,1,9,6,6,7,3","hybrid_minimax_9x9_1774370897164662300_5832",1
32368,"2026-03-24 17:48:17.14749+01",9,9,"R","FINISHED","Y",False,"6,4,6,6,6,4,5,6,6,5,7,8,7,7,7,8,5,5,4,4,7,4,8,8,7,7,6,4,4,6,8,8,5,7,6,8,8,4,7,1,4,2,3,2,3,3","4,6,4,4,4,6,5,4,4,5,3,2,3,3,3,2,5,5,6,6,3,6,2,2,3,3,4,6,6,4,2,2,5,3,4,2,2,6,3,9,6,8,7,8,7,7","hybrid_minimax_9x9_1774370897105892300_5831",1
32367,"2026-03-24 17:48:17.089297+01",9,9,"R","FINISHED","Y",False,"3,5,5,5,6,4,5,5,4,6,3,4,3,3,4,4,1,5,1,3,1,1,6,4,5,6,6,4,4,6,6,3","3,5,5,5,6,4,5,5,4,6,3,4,3,3,4,4,1,5,1,3,1,1,6,4,5,6,6,4,4,6,6,3","hybrid_minimax_9x9_1774370896935343600_5830",1
32366,"2026-03-24 17:48:16.917875+01",9,9,"R","FINISHED","Y",False,"6,7,5,6,6,6,5,6,4,3,4,6,6,4,3,5,4,5,3,5,5,4,4,7,9,3,3,5,8,3,5,8,7,9","4,3,5,4,4,4,5,4,6,7,6,4,4,6,7,5,6,5,7,5,5,6,6,3,1,7,7,5,2,7,5,2,3,1","hybrid_minimax_9x9_1774370896770453600_5829",1
32365,"2026-03-24 17:48:16.748241+01",9,9,"R","FINISHED","R",False,"5,6,6,6,4,4,6,6,6,5,4,2,4,4,5,7,4,2,2,9,8,4,8,6,7,9,8,8,5,5,5,5,8,8,2,8,5,8,8,2,2,2,5,4,6,6,9,2,4,9,2,9,9,9,9,9,1,1,1,1,1,1,1,1,7,7,7,7,7,7,1,3,3,3,3","5,4,4,4,6,6,4,4,4,5,6,8,6,6,5,3,6,8,8,1,2,6,2,4,3,1,2,2,5,5,5,5,2,2,8,2,5,2,2,8,8,8,5,6,4,4,1,8,6,1,8,1,1,1,1,1,9,9,9,9,9,9,9,9,3,3,3,3,3,3,9,7,7,7,7","hybrid_minimax_9x9_1774370896707869300_5828",1
32364,"2026-03-24 17:48:16.687982+01",9,9,"R","FINISHED","R",False,"5,5,5,7,5,5,6,5,5,5,6,6,6,3,6,4,4,6,6,1,2,2,2,2,2,4,4,2,5,2,6,2,2,1,1,9,1,1,6,1,9,1,1,9,9,9,9,1,9,9,3,4,4,8,4,9,4,4,8,7,3,3,3","5,5,5,3,5,5,4,5,5,5,4,4,4,7,4,6,6,4,4,9,8,8,8,8,8,6,6,8,5,8,4,8,8,9,9,1,9,9,4,9,1,9,9,1,1,1,1,9,1,1,7,6,6,2,6,1,6,6,2,3,7,7,7","hybrid_minimax_9x9_1774370896646809100_5827",1
32363,"2026-03-24 17:48:16.617061+01",9,9,"R","FINISHED","R",False,"3,3,5,7,5,4,4,6,6,7,5,5,4,7,7,9,8,3,4,4,6,6,8,5,4,8,8,8,9,5,5,7,6,8,3,3,7,8,8,3,4,3,3,4,4,7,7,7,8,5,5,3,6,6,6,9,9,2,9,9,9,9,6,1,9,1,1,1,1,1,1,1,1,2,2,2,2","3,3,5,7,5,4,4,6,6,7,5,5,4,7,7,9,8,3,4,4,6,6,8,5,4,8,8,8,9,5,5,7,6,8,3,3,7,8,8,3,4,3,3,4,4,7,7,7,8,5,5,3,6,6,6,9,9,2,9,9,9,9,6,1,9,1,1,1,1,1,1,1,1,2,2,2,2","hybrid_minimax_9x9_1774370896458497900_5826",1
32362,"2026-03-24 17:48:16.393377+01",9,9,"R","FINISHED","Y",False,"3,7,6,5,5,5,4,5,5,4,4,4,6,6,6,4,7,4,4,7,5,6,5,5,6,6,4,4,7,7,7,7,5,6,6,7,7,3,3,3,9,1,1,1,9,1,1,3,3,3,9,9,9,9,3,3,9,1,1,1,9,1,9,2,2,2,2,2,2,2,2,2","3,7,6,5,5,5,4,5,5,4,4,4,6,6,6,4,7,4,4,7,5,6,5,5,6,6,4,4,7,7,7,7,5,6,6,7,7,3,3,3,9,1,1,1,9,1,1,3,3,3,9,9,9,9,3,3,9,1,1,1,9,1,9,2,2,2,2,2,2,2,2,2","hybrid_minimax_9x9_1774370896354876500_5825",1
32361,"2026-03-24 17:48:16.334277+01",9,9,"R","FINISHED","R",False,"6,4,6,3,5,4,5,4,4,5,5,3,3,2,1,2,1,3,2,3,8,7,5,3,3,6,6,8,8,8,5,5,6,6,2,2,4,4,4,3,4,2,8,2,2,6,6,5,8,8,5,4,1,1,6,2,8,3,8,9,9,9,9,7,7,7,7","4,6,4,7,5,6,5,6,6,5,5,7,7,8,9,8,9,7,8,7,2,3,5,7,7,4,4,2,2,2,5,5,4,4,8,8,6,6,6,7,6,8,2,8,8,4,4,5,2,2,5,6,9,9,4,8,2,7,2,1,1,1,1,3,3,3,3","hybrid_minimax_9x9_1774370896296886800_5824",1
32360,"2026-03-24 17:48:16.275792+01",9,9,"R","FINISHED","R",False,"6,5,5,7,6,6,6,6,6,5,9,7,7,7,5,5,7,9,5,9,5,7,6,7,6,6,7,5,9,7,5,9,9,9,9,9,4,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,4,4,4,4,2,4,4,4,4,2,2,3,3","4,5,5,3,4,4,4,4,4,5,1,3,3,3,5,5,3,1,5,1,5,3,4,3,4,4,3,5,1,3,5,1,1,1,1,1,6,9,9,9,9,9,9,9,9,9,8,8,8,8,8,8,6,6,6,6,8,6,6,6,6,8,8,7,7","hybrid_minimax_9x9_1774370896233557400_5823",1
32359,"2026-03-24 17:48:16.213533+01",9,9,"R","FINISHED","R",False,"6,5,7,3,4,5,4,5,5,4,8,9,5,6,6,7,8,7,5,5,7,4,4,3,3,6,7,6,6,4,4,8,8,3,3,3,6,7,6,6,7,7,8,8,8,8,9,9,3,3,9,3,2,2,5,4,9,9,9","4,5,3,7,6,5,6,5,5,6,2,1,5,4,4,3,2,3,5,5,3,6,6,7,7,4,3,4,4,6,6,2,2,7,7,7,4,3,4,4,3,3,2,2,2,2,1,1,7,7,1,7,8,8,5,6,1,1,1","hybrid_minimax_9x9_1774370896175541400_5822",1
32358,"2026-03-24 17:48:16.161623+01",9,9,"R","FINISHED","R",False,"4,4,5,3,5,5,4,6,6,5,5,6,6,3,3,4,4,3,3,6,4,4,5,5,6,3,3","4,4,5,3,5,5,4,6,6,5,5,6,6,3,3,4,4,3,3,6,4,4,5,5,6,3,3","hybrid_minimax_9x9_1774370896123944700_5821",1
32357,"2026-03-24 17:48:16.103399+01",9,9,"R","FINISHED","R",False,"3,5,4,6,6,6,6,5,4,5,5,4,4,5,1,2,2,4,6,5,2,4,1,3,3","3,5,4,6,6,6,6,5,4,5,5,4,4,5,1,2,2,4,6,5,2,4,1,3,3","hybrid_minimax_9x9_1774370895950455200_5820",1
32356,"2026-03-24 17:48:15.742948+01",9,9,"R","FINISHED","R",False,"4,6,4,5,6,4,5,6,6,4,5,3,3","4,6,4,5,6,4,5,6,6,4,5,3,3","hybrid_minimax_9x9_1774370895593915000_5819",1
32355,"2026-03-24 17:48:15.577209+01",9,9,"R","FINISHED","Y",False,"4,6,4,6,6,6,6,4,5,5,6,4,4,6,2,3,4,4,6,2,2,1,1,2,4,2,1,1,5,5,1,5,4,2,2,1,1,9,2,7,8,8,7,7","4,6,4,6,6,6,6,4,5,5,6,4,4,6,2,3,4,4,6,2,2,1,1,2,4,2,1,1,5,5,1,5,4,2,2,1,1,9,2,7,8,8,7,7","hybrid_minimax_9x9_1774370895539084900_5818",1
32354,"2026-03-24 17:48:15.527342+01",9,9,"R","FINISHED","R",False,"5,3,5,4,5,5,6,6,6,5,4,4,3,6,3,6,7,8,5,4,3,3,4,4,1,3,3,3,3,9,2,2,2","5,3,5,4,5,5,6,6,6,5,4,4,3,6,3,6,7,8,5,4,3,3,4,4,1,3,3,3,3,9,2,2,2","hybrid_minimax_9x9_1774370895490143700_5817",1
32353,"2026-03-24 17:48:15.471611+01",9,9,"R","FINISHED","R",False,"6,6,6,6,4,4,4,4,4,5,6,5,5,5,5,5,5,2,2,8,8,8,8,2,2,4,6,6,8,2,2,5,5,6,6,8,4,4,4,2,2,2,8,8,8,1,9,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,9,9,9,9,9,9,9,7,7,7,7","4,4,4,4,6,6,6,6,6,5,4,5,5,5,5,5,5,8,8,2,2,2,2,8,8,6,4,4,2,8,8,5,5,4,4,2,6,6,6,8,8,8,2,2,2,9,1,9,9,9,9,9,9,9,9,7,7,7,7,7,7,7,7,7,1,1,1,1,1,1,1,3,3,3,3","hybrid_minimax_9x9_1774370895433825000_5816",1
32352,"2026-03-24 17:48:15.41981+01",9,9,"R","FINISHED","Y",False,"4,6,5,6,4,4,4,5,5,4,5,3,6,6,5,5,3,6,8,6,6,4,4,5,4,3,3,3,6,3","4,6,5,6,4,4,4,5,5,4,5,3,6,6,5,5,3,6,8,6,6,4,4,5,4,3,3,3,6,3","hybrid_minimax_9x9_1774370895381961100_5815",1
32351,"2026-03-24 17:48:15.366088+01",9,9,"R","FINISHED","R",False,"3,5,7,6,4,6,5,4,5,4,6,4,4,5,5,3,2,1,4,3,2,2,2,7,3,9,5,9,4,4,4,2,2,1,1,3,3","3,5,7,6,4,6,5,4,5,4,6,4,4,5,5,3,2,1,4,3,2,2,2,7,3,9,5,9,4,4,4,2,2,1,1,3,3","hybrid_minimax_9x9_1774370895328563200_5814",1
32350,"2026-03-24 17:48:15.306573+01",9,9,"R","FINISHED","Y",False,"4,7,7,7,6,4,5,3,4,5,3,7,5,5,3,4,3,3,4,4,5,5,5,7,7,3,4,3,3,7,4,5,3,5,1,7,1,1,1,4,7,2,1,1,2,2,2,2,2,8,2,2,6,6,6,1,2,8,9,9,9,1,1,9,8,9,9,9,9,8,8,9,8,8,8,8,6,6","4,7,7,7,6,4,5,3,4,5,3,7,5,5,3,4,3,3,4,4,5,5,5,7,7,3,4,3,3,7,4,5,3,5,1,7,1,1,1,4,7,2,1,1,2,2,2,2,2,8,2,2,6,6,6,1,2,8,9,9,9,1,1,9,8,9,9,9,9,8,8,9,8,8,8,8,6,6","hybrid_minimax_9x9_1774370895265779600_5813",1
32349,"2026-03-24 17:48:15.248045+01",9,9,"R","FINISHED","Y",False,"7,5,7,7,4,6,4,5,4,4,5,5,3,6,3,3,2,1,2,1,3,2,7,5,6,6,7,5,5,9,3,3,1,3,3,2,5,2,2,1,3,2,4,4","3,5,3,3,6,4,6,5,6,6,5,5,7,4,7,7,8,9,8,9,7,8,3,5,4,4,3,5,5,1,7,7,9,7,7,8,5,8,8,9,7,8,6,6","hybrid_minimax_9x9_1774370895102015000_5812",1
32348,"2026-03-24 17:48:15.08677+01",9,9,"R","FINISHED","R",False,"5,5,7,7,5,4,6,8,5,4,6,6,5,5,6,8,4,4,6,7,7,6,8,8,7,4,7","5,5,3,3,5,6,4,2,5,6,4,4,5,5,4,2,6,6,4,3,3,4,2,2,3,6,3","hybrid_minimax_9x9_1774370894950014200_5811",1
32347,"2026-03-24 17:48:14.925857+01",9,9,"R","FINISHED",NULL,True,"4,5,4,6,6,4,4,4,6,5,6,6,8,3,3,7,4,4,5,5,5,5,8,6,5,8,7,7,7,7,7,6,6,8,8,3,3,3,3,3,3,5,5,7,7,7,6,4,4,3,1,1,1,1,1,1,1,2,8,8,8,1,2,8,2,2,2,2,9,9,9,9,9,9,9,9,2,2,2,9,1","4,5,4,6,6,4,4,4,6,5,6,6,8,3,3,7,4,4,5,5,5,5,8,6,5,8,7,7,7,7,7,6,6,8,8,3,3,3,3,3,3,5,5,7,7,7,6,4,4,3,1,1,1,1,1,1,1,2,8,8,8,1,2,8,2,2,2,2,9,9,9,9,9,9,9,9,2,2,2,9,1","hybrid_minimax_9x9_1774370894883158200_5810",1
32346,"2026-03-24 17:48:14.86213+01",9,9,"R","FINISHED","R",False,"5,5,4,6,5,5,4,6,5,5,4,4,4,2,4,4,5,5,4,4,5,2,1,9,6,6,6,8,7,6,8,8,2,2,2,8,8,8,1,9,2,9,9,1,6,6,9,6,9,9,1,2,1,9,1,1,9,2,2,1,1,8,8,8,7,7,7","5,5,4,6,5,5,4,6,5,5,4,4,4,2,4,4,5,5,4,4,5,2,1,9,6,6,6,8,7,6,8,8,2,2,2,8,8,8,1,9,2,9,9,1,6,6,9,6,9,9,1,2,1,9,1,1,9,2,2,1,1,8,8,8,7,7,7","hybrid_minimax_9x9_1774370894822516400_5809",1
32345,"2026-03-24 17:48:14.801589+01",9,9,"R","FINISHED","R",False,"3,5,5,5,6,4,5,4,5,4,4,6,6,6,4,5,6,6,4,4,8,5,6,4,5,9,4,8,9,8,8,8,8,5,8,8,9,9,6,6,9,8,9,9,1,1,1,1,1,1,1,1,1,9,9,2,3,2,2,3,2,3,3","3,5,5,5,6,4,5,4,5,4,4,6,6,6,4,5,6,6,4,4,8,5,6,4,5,9,4,8,9,8,8,8,8,5,8,8,9,9,6,6,9,8,9,9,1,1,1,1,1,1,1,1,1,9,9,2,3,2,2,3,2,3,3","hybrid_minimax_9x9_1774370894762473600_5808",1
32344,"2026-03-24 17:48:14.576981+01",9,9,"R","FINISHED","Y",False,"5,5,7,4,6,8,5,6,4,4,7,5,6,6,4,6,6,5,4,5,5,7,4,8","5,5,3,6,4,2,5,4,6,6,3,5,4,4,6,4,4,5,6,5,5,3,6,2","hybrid_minimax_9x9_1774370894532797300_5807",1
32343,"2026-03-24 17:48:14.511183+01",9,9,"R","FINISHED","R",False,"7,6,5,6,4,6,6,6,4,5,4,4,5,3,3,3,6,5,7,5,4,3,5,4,3,7,7,7,7,4,6,3,3,6,4,1,6,5,5,4,5,1,3,3,7,7,7,1,1,1,1,9,1,1,1,9,9,9,9,9,9,8,9,9,8,2,2,2,2,8,2,2,2,2,2,8,8","3,4,5,4,6,4,4,4,6,5,6,6,5,7,7,7,4,5,3,5,6,7,5,6,7,3,3,3,3,6,4,7,7,4,6,9,4,5,5,6,5,9,7,7,3,3,3,9,9,9,9,1,9,9,9,1,1,1,1,1,1,2,1,1,2,8,8,8,8,2,8,8,8,8,8,2,2","hybrid_minimax_9x9_1774370894468483700_5806",1
32342,"2026-03-24 17:48:14.447731+01",9,9,"R","FINISHED","Y",False,"5,7,6,3,6,5,5,5,5,5,7,6,7,7,4,6,6,7,4,6,7,5,5,6,6,4,4,7,3,4,7,3,3,3,3,5,8,6,1,3,3,7,9,3,8,9,2,4,4,4","5,3,4,7,4,5,5,5,5,5,3,4,3,3,6,4,4,3,6,4,3,5,5,4,4,6,6,3,7,6,3,7,7,7,7,5,2,4,9,7,7,3,1,7,2,1,8,6,6,6","hybrid_minimax_9x9_1774370894406751300_5805",1
32341,"2026-03-24 17:48:14.394678+01",9,9,"R","FINISHED","Y",False,"4,3,5,6,4,6,6,6,6,5,4,4,4,3,3,5,7,5,5,3","4,3,5,6,4,6,6,6,6,5,4,4,4,3,3,5,7,5,5,3","hybrid_minimax_9x9_1774370894354470000_5804",1
32340,"2026-03-24 17:48:14.343048+01",9,9,"R","FINISHED","R",False,"6,4,3,7,6,5,6,6,6,6,5,7,3,4,4,4,3,5,5","4,6,7,3,4,5,4,4,4,4,5,3,7,6,6,6,7,5,5","hybrid_minimax_9x9_1774370894303893400_5803",1
32339,"2026-03-24 17:48:14.285196+01",9,9,"R","FINISHED","Y",False,"6,6,4,3,5,7,5,4,5,5,6,4,3,4,4,6,6,5,5,5,6,4,5,4,5,6,1,3,3,6,3,3,3,3,9,4,4,1,6,3,8,1,1,1,1,1,1,8,8,9,7,7","4,4,6,7,5,3,5,6,5,5,4,6,7,6,6,4,4,5,5,5,4,6,5,6,5,4,9,7,7,4,7,7,7,7,1,6,6,9,4,7,2,9,9,9,9,9,9,2,2,1,3,3","hybrid_minimax_9x9_1774370894241598100_5802",1
32338,"2026-03-24 17:48:14.228931+01",9,9,"R","FINISHED","R",False,"3,7,4,5,5,5,5,6,8,6,6,7,7,7,2,1,4,4,4,6,5,5,2,3,3","3,7,4,5,5,5,5,6,8,6,6,7,7,7,2,1,4,4,4,6,5,5,2,3,3","hybrid_minimax_9x9_1774370894186783800_5801",1
32337,"2026-03-24 17:48:14.174874+01",9,9,"R","FINISHED","Y",False,"5,4,7,5,4,4,4,5,5,5,6,8,4,4,5,8,4,7,6,6,7,7","5,4,7,5,4,4,4,5,5,5,6,8,4,4,5,8,4,7,6,6,7,7","hybrid_minimax_9x9_1774370894135570400_5800",1
32336,"2026-03-24 17:48:14.11676+01",9,9,"R","FINISHED","Y",False,"6,4,5,5,6,6,6,6,4,5,4,5,5,7,8,5,9,8,8,4,7,4,8,7,7,4,4,6,6,5,4,6,6,4,5,8,5,7,7,8,7,7,7,8,8,8,1,9,9,9,9,1,1,1,1,1,9,1,1,1,9,9,9,3,2,2,3,2,2,3,3,3","4,6,5,5,4,4,4,4,6,5,6,5,5,3,2,5,1,2,2,6,3,6,2,3,3,6,6,4,4,5,6,4,4,6,5,2,5,3,3,2,3,3,3,2,2,2,9,1,1,1,1,9,9,9,9,9,1,9,9,9,1,1,1,7,8,8,7,8,8,7,7,7","hybrid_minimax_9x9_1774370894075206700_5799",1
32335,"2026-03-24 17:48:14.056129+01",9,9,"R","FINISHED","Y",False,"4,3,5,5,4,4,4,4,6,7,6,6,3,5,3,3,5,5,1,5,3,6,4,5,5,6,6,6","4,3,5,5,4,4,4,4,6,7,6,6,3,5,3,3,5,5,1,5,3,6,4,5,5,6,6,6","hybrid_minimax_9x9_1774370894011263500_5798",1
32334,"2026-03-24 17:48:13.982995+01",9,9,"R","FINISHED","R",False,"3,5,3,5,6,4,4,6,5,5,6,6,5,4,4,3,6,3,3,4,6,5,6,6,5,3,4,3,5,5,3,3,6,4,4,4,9,7,9,9,9,9,9,1,9,1,1,1,7,7,7,7,7,7,9,9,7,8,8,8,8,8,8","3,5,3,5,6,4,4,6,5,5,6,6,5,4,4,3,6,3,3,4,6,5,6,6,5,3,4,3,5,5,3,3,6,4,4,4,9,7,9,9,9,9,9,1,9,1,1,1,7,7,7,7,7,7,9,9,7,8,8,8,8,8,8","hybrid_minimax_9x9_1774370893941773400_5797",1
32333,"2026-03-24 17:48:13.930745+01",9,9,"R","FINISHED","R",False,"6,7,7,7,4,4,6,4,4,4,3,5,5,5,6,6,7","4,3,3,3,6,6,4,6,6,6,7,5,5,5,4,4,3","hybrid_minimax_9x9_1774370893892785000_5796",1
32332,"2026-03-24 17:48:13.880926+01",9,9,"R","FINISHED","R",False,"3,6,4,4,4,4,6,5,4,4,2,1,5,6,2,3,2,2,3,5,3,2,1","3,6,4,4,4,4,6,5,4,4,2,1,5,6,2,3,2,2,3,5,3,2,1","hybrid_minimax_9x9_1774370893843916100_5795",1
32331,"2026-03-24 17:48:13.834321+01",9,9,"R","FINISHED","R",False,"5,7,4,3,5,5,4,6,6,3,7","5,3,6,7,5,5,6,4,4,7,3","hybrid_minimax_9x9_1774370893795814400_5794",1
32330,"2026-03-24 17:48:13.77438+01",9,9,"R","FINISHED","Y",False,"3,4,4,4,4,5,6,5,5,5,3,6,3,3,5,4,6,6,5,3,3,4,5,5,6,6,4,6,6,5,1,1,1,6,1,1,3,3,1,4,4,1,9,8,9,9,8,8,8,8,8,1,9,9,8,3,9,8,9,9,9,8,7,1,2,2,2,7,7,7,2,2","3,4,4,4,4,5,6,5,5,5,3,6,3,3,5,4,6,6,5,3,3,4,5,5,6,6,4,6,6,5,1,1,1,6,1,1,3,3,1,4,4,1,9,8,9,9,8,8,8,8,8,1,9,9,8,3,9,8,9,9,9,8,7,1,2,2,2,7,7,7,2,2","hybrid_minimax_9x9_1774370893735907600_5793",1
32329,"2026-03-24 17:48:13.71587+01",9,9,"R","FINISHED","R",False,"4,6,3,3,4,5,5,6,5,4,5,5,6,6,7,3,4,4,3,3,6,4,1,2,6,7,7,7,7,7,4,4,6,6,6,7,7,1,1,5,5,8,4,9,5,3,3","4,6,3,3,4,5,5,6,5,4,5,5,6,6,7,3,4,4,3,3,6,4,1,2,6,7,7,7,7,7,4,4,6,6,6,7,7,1,1,5,5,8,4,9,5,3,3","hybrid_minimax_9x9_1774370893572939700_5792",1
32328,"2026-03-24 17:48:13.555135+01",9,9,"R","FINISHED","Y",False,"3,5,6,5,6,6,5,6,4,6,6,5,2,1,7,3,7,7,7,5,5,3,2,9,3,3,6,3,3,5,6,6,5,9,3,9,9,5,7,7,1,2,1,2,4,4","3,5,6,5,6,6,5,6,4,6,6,5,2,1,7,3,7,7,7,5,5,3,2,9,3,3,6,3,3,5,6,6,5,9,3,9,9,5,7,7,1,2,1,2,4,4","hybrid_minimax_9x9_1774370893392926800_5791",1
32327,"2026-03-24 17:48:13.370857+01",9,9,"R","FINISHED","R",False,"4,7,4,5,4,4,4,5,6,4,5,3,5,5,7,7,8,2,8,8,2,8,6,6,6,6,8,5,7,7,6,5,5,6,4,6,3,2,6,7,7,2,2,2,4,2,2,7,7,8,8,4,1,1,2,1,1,1,1,5,1,8,8,1,1,9,9","4,7,4,5,4,4,4,5,6,4,5,3,5,5,7,7,8,2,8,8,2,8,6,6,6,6,8,5,7,7,6,5,5,6,4,6,3,2,6,7,7,2,2,2,4,2,2,7,7,8,8,4,1,1,2,1,1,1,1,5,1,8,8,1,1,9,9","hybrid_minimax_9x9_1774370893327214200_5790",1
32326,"2026-03-24 17:48:13.311174+01",9,9,"R","FINISHED","Y",False,"4,4,7,6,6,4,6,4,4,6,7,6,8,8,7,7,6,7,7,8,8,5,4,4,3,3,7,3,1,2,6,3,5,5","4,4,7,6,6,4,6,4,4,6,7,6,8,8,7,7,6,7,7,8,8,5,4,4,3,3,7,3,1,2,6,3,5,5","hybrid_minimax_9x9_1774370893267181600_5789",1
32325,"2026-03-24 17:48:13.25473+01",9,9,"R","FINISHED","R",False,"3,6,7,4,4,5,4,4,4,4,5,6,3,6,6,5,5,6,2","3,6,7,4,4,5,4,4,4,4,5,6,3,6,6,5,5,6,2","hybrid_minimax_9x9_1774370893206511400_5788",1
32324,"2026-03-24 17:48:13.188851+01",9,9,"R","FINISHED","R",False,"7,4,7,7,4,5,4,5,6,5,5,7,2,8,5,4,5,5,4,4,7,4,7,7,9,4,4,8,7,2,2,8,8,7,3,3,5,5,8,9,8,8,1,1,2,8,1,3,3","3,6,3,3,6,5,6,5,4,5,5,3,8,2,5,6,5,5,6,6,3,6,3,3,1,6,6,2,3,8,8,2,2,3,7,7,5,5,2,1,2,2,9,9,8,2,9,7,7","hybrid_minimax_9x9_1774370893148110900_5787",1
32323,"2026-03-24 17:48:13.135446+01",9,9,"R","FINISHED","R",False,"7,6,6,4,4,4,5,4,6,5,6,6,4,6,7,7,8,7,7,5,5","3,4,4,6,6,6,5,6,4,5,4,4,6,4,3,3,2,3,3,5,5","hybrid_minimax_9x9_1774370893094664900_5786",1
32322,"2026-03-24 17:48:13.070481+01",9,9,"R","FINISHED",NULL,True,"5,6,5,5,4,4,4,5,6,4,3,2,5,6,6,9,4,6,8,5,9,8,8,4,6,4,5,4,4,8,5,6,5,3,6,6,2,2,2,2,2,2,8,8,8,8,8,9,9,9,9,9,3,3,1,1,7,1,1,3,3,3,3,2,7,7,7,3,1,1,1,7,9,7,7,1,1,2,9,7,7","5,4,5,5,6,6,6,5,4,6,7,8,5,4,4,1,6,4,2,5,1,2,2,6,4,6,5,6,6,2,5,4,5,7,4,4,8,8,8,8,8,8,2,2,2,2,2,1,1,1,1,1,7,7,9,9,3,9,9,7,7,7,7,8,3,3,3,7,9,9,9,3,1,3,3,9,9,8,1,3,3","hybrid_minimax_9x9_1774370893029686300_5785",1
32321,"2026-03-24 17:48:13.017501+01",9,9,"R","FINISHED","R",False,"5,4,6,6,6,4,5,5,5,4,4,6,3,5,8,7,7","5,4,6,6,6,4,5,5,5,4,4,6,3,5,8,7,7","hybrid_minimax_9x9_1774370892973343300_5784",1
32320,"2026-03-24 17:48:12.902109+01",9,9,"R","FINISHED","R",False,"5,5,5,5,5,4,5,5,6,5,7,8,7,6,7,7,6,6,6,7,6,7,7,6,3,9,3,9,3,3,3,2,3,9,9,9,2,3,1,9,3,5,2,3,2,4,4","5,5,5,5,5,4,5,5,6,5,7,8,7,6,7,7,6,6,6,7,6,7,7,6,3,9,3,9,3,3,3,2,3,9,9,9,2,3,1,9,3,5,2,3,2,4,4","hybrid_minimax_9x9_1774370892858832600_5783",1
32319,"2026-03-24 17:48:12.848946+01",9,9,"R","FINISHED","R",False,"5,5,6,5,5,6,4,3,7","5,5,4,5,5,4,6,7,3","hybrid_minimax_9x9_1774370892804256500_5782",1
32318,"2026-03-24 17:48:12.784128+01",9,9,"R","FINISHED","Y",False,"4,5,5,5,4,4,6,4,5,5,4,4,8,5,7,9,3,7,7,3,3,5,5,3,3,3,3,7,4,4,7,7,7,1,6,6,8,8,4,9,5,8,2,9,9,9,9,1,3,3,2,9,9,9,8,8,8,8,1,8,2,2,1,1,7,1,2,2","4,5,5,5,4,4,6,4,5,5,4,4,8,5,7,9,3,7,7,3,3,5,5,3,3,3,3,7,4,4,7,7,7,1,6,6,8,8,4,9,5,8,2,9,9,9,9,1,3,3,2,9,9,9,8,8,8,8,1,8,2,2,1,1,7,1,2,2","hybrid_minimax_9x9_1774370892738767900_5781",1
32317,"2026-03-24 17:48:12.724246+01",9,9,"R","FINISHED","R",False,"4,5,5,7,6,6,5,6,6,4,5,5,4,4,2,6,2,6,4,6,6,5,3,3,1","4,5,5,7,6,6,5,6,6,4,5,5,4,4,2,6,2,6,4,6,6,5,3,3,1","hybrid_minimax_9x9_1774370892681925400_5780",1
